id_comedien,nom,prenom,mail,dateNaiss,taille,poids,sexe
3330,Zachary,Boone,Zachary@Boone.eyq,1993-2-10,149.5,124.4,M
3331,Kelly,Kenney,Kelly@Kenney.xck,1962-2-16,204.5,101.3,M
3332,Patricia,Axel,Patricia@Axel.svg,1985-1-4,187.9,53.4,M
3333,Angela,Piccolomini,Angela@Piccolomini.wpg,1953-11-2,197.1,44.9,M
3334,Danielle,Mazzocco,Danielle@Mazzocco.vfi,1968-4-24,194.6,115.8,M
3335,Willie,Serrano,Willie@Serrano.ilu,1945-4-17,166.7,64.4,F
3336,Samuel,Smith,Samuel@Smith.ufi,2000-12-21,140.3,67.3,F
3337,Jamal,Blow,Jamal@Blow.koz,1948-1-10,175.9,78.8,M
3338,Nicolas,Campbell,Nicolas@Campbell.yri,1945-4-1,188.9,104.4,F
3339,Mark,Hetzel,Mark@Hetzel.omy,1976-2-24,159.5,92.1,M
3340,Nick,Carvin,Nick@Carvin.zjv,1965-5-8,152.6,61.1,M
3341,Chris,Simmons,Chris@Simmons.wjd,2008-7-18,192.1,112.2,F
3342,Gary,Johnston,Gary@Johnston.woo,1963-7-28,171.8,78.0,M
3343,Roger,Orr,Roger@Orr.pal,1973-5-1,186.7,82.4,M
3344,Jessie,Saxton,Jessie@Saxton.hvf,1965-7-4,155.2,119.5,F
3345,Anita,George,Anita@George.gfo,1954-4-5,157.3,52.3,M
3346,Myron,Jackson,Myron@Jackson.pmz,2001-9-12,165.9,85.1,M
3347,Paul,Mcinerney,Paul@Mcinerney.dzs,1947-8-9,146.8,108.1,M
3348,Dot,Waller,Dot@Waller.ssj,1954-4-27,141.2,57.2,M
3349,Adeline,Tsuda,Adeline@Tsuda.bfa,1943-10-25,176.1,128.8,F
3350,Terry,Burchell,Terry@Burchell.who,1952-10-19,186.7,57.8,F
3351,Earl,Oestreich,Earl@Oestreich.wew,2005-4-4,212.8,120.0,F
3352,James,Dodson,James@Dodson.zpn,1991-8-17,198.0,125.3,M
3353,Reuben,Edmonds,Reuben@Edmonds.sga,1975-11-3,160.2,105.0,M
3354,Helen,Neher,Helen@Neher.cvu,2005-10-18,162.9,104.3,F
3355,Mary,Franty,Mary@Franty.ofm,1991-9-17,178.7,120.5,F
3356,Kevin,Kelley,Kevin@Kelley.chp,1952-2-26,212.9,51.0,M
3357,Richard,Lee,Richard@Lee.jue,1955-2-26,179.8,120.7,M
3358,Justin,Crawford,Justin@Crawford.cqf,1984-1-18,196.4,40.7,F
3359,Norma,Jones,Norma@Jones.xfj,1952-9-24,207.1,95.0,M
3360,Tim,Harris,Tim@Harris.zrk,1996-11-25,169.0,110.9,M
3361,Thomas,Collins,Thomas@Collins.xez,1993-8-10,213.3,96.4,F
3362,Bryan,Cole,Bryan@Cole.jsh,1967-4-12,189.2,50.6,M
3363,John,Dowe,John@Dowe.njn,1983-11-16,204.1,104.9,F
3364,Wm,Jimenez,Wm@Jimenez.aeu,1945-10-8,144.4,107.2,M
3365,Donald,Figueredo,Donald@Figueredo.wpr,1975-10-25,162.4,42.7,M
3366,Dora,Hawkins,Dora@Hawkins.bxs,1945-4-25,168.9,85.8,F
3367,Joseph,Marquardt,Joseph@Marquardt.ksr,1973-5-12,172.8,40.7,M
3368,Natasha,Haggerty,Natasha@Haggerty.tcn,1976-11-25,155.1,91.2,F
3369,James,Feliz,James@Feliz.tqh,1963-7-8,214.3,108.1,M
3370,Jennifer,Eason,Jennifer@Eason.oco,1956-3-18,207.1,110.9,F
3371,Patricia,Foppiano,Patricia@Foppiano.msx,2009-1-26,169.4,74.2,F
3372,Lara,Arriola,Lara@Arriola.slp,1972-12-28,203.8,76.6,M
3373,Stephen,Clark,Stephen@Clark.wzv,1944-12-7,187.6,115.8,M
3374,Barbara,Manzano,Barbara@Manzano.fgy,1962-10-20,191.0,100.9,M
3375,Shawn,Stevens,Shawn@Stevens.xpv,1995-11-18,209.8,119.6,M
3376,Kevin,Rodriguez,Kevin@Rodriguez.rdx,1995-7-21,151.9,52.6,F
3377,Joseph,Davis,Joseph@Davis.iae,2007-2-17,190.2,40.3,M
3378,Stephen,Fontaine,Stephen@Fontaine.wmm,1986-8-9,206.8,84.3,M
3379,Randy,Williams,Randy@Williams.lsy,1974-1-24,200.8,86.0,M
3380,Catherine,Hill,Catherine@Hill.xjp,2008-3-2,208.0,81.5,M
3381,James,Burchett,James@Burchett.gay,1944-10-3,179.3,69.2,F
3382,Jacob,Weems,Jacob@Weems.sqs,1985-1-26,199.8,40.4,F
3383,David,Hileman,David@Hileman.uhc,1962-5-12,211.3,41.0,F
3384,Natalie,Tidwell,Natalie@Tidwell.jye,1976-12-7,213.9,65.1,M
3385,Edna,Harris,Edna@Harris.jpo,2003-8-19,176.3,60.9,F
3386,Quinn,Wallace,Quinn@Wallace.hin,1982-3-19,157.6,114.6,F
3387,Elizabeth,Jones,Elizabeth@Jones.hnn,1998-6-16,145.8,102.5,F
3388,Nigel,Rollins,Nigel@Rollins.dlx,1980-11-20,169.6,83.8,M
3389,William,Moore,William@Moore.isz,2001-11-11,156.9,84.2,M
3390,Annie,Novak,Annie@Novak.epw,1965-5-18,168.9,81.1,M
3391,Rosalee,Cox,Rosalee@Cox.agy,1997-5-9,184.1,83.6,F
3392,Michael,Hayden,Michael@Hayden.pab,2008-9-28,168.5,109.6,M
3393,Leon,Bozeman,Leon@Bozeman.zmq,1963-7-25,200.6,69.4,M
3394,Emma,Lawson,Emma@Lawson.nyg,2007-1-23,206.8,48.8,M
3395,Esther,Alkire,Esther@Alkire.jvp,1979-8-3,165.1,79.8,F
3396,Danielle,Summy,Danielle@Summy.ars,2009-6-27,208.5,69.5,F
3397,Paula,Mcgillicuddy,Paula@Mcgillicuddy.pgv,1940-5-22,189.8,95.9,F
3398,Lynda,Carmack,Lynda@Carmack.xrz,1954-12-1,148.5,59.7,M
3399,Amanda,Gomez,Amanda@Gomez.jnj,1994-3-5,208.4,86.8,F
3400,Charlie,Meyer,Charlie@Meyer.vxe,1997-8-6,178.2,79.0,M
3401,Jonathon,Peterson,Jonathon@Peterson.kbd,2006-1-5,219.9,44.4,M
3402,Donald,Terry,Donald@Terry.zyz,1942-6-4,174.8,67.0,M
3403,Kimberly,Reeves,Kimberly@Reeves.qcl,1982-9-11,210.7,49.5,M
3404,Sandra,Sealey,Sandra@Sealey.dod,1972-10-23,203.3,120.5,M
3405,Susan,Bair,Susan@Bair.poh,1960-11-5,162.7,90.5,M
3406,James,Castro,James@Castro.ney,1941-2-17,159.2,128.3,M
3407,Thomas,Mclain,Thomas@Mclain.pqb,1981-5-3,154.0,104.7,M
3408,Clarence,Barker,Clarence@Barker.iai,1991-11-10,218.4,121.2,M
3409,Dixie,Emerson,Dixie@Emerson.wne,1982-7-23,195.6,83.2,M
3410,Hazel,Dale,Hazel@Dale.ahp,1951-9-12,207.1,116.1,F
3411,Raymond,Raymond,Raymond@Raymond.krg,1944-4-9,176.9,86.9,M
3412,Peggy,Richardson,Peggy@Richardson.akf,1978-9-1,186.1,108.8,M
3413,Patricia,Ratliff,Patricia@Ratliff.aii,1988-8-23,208.0,55.4,M
3414,James,Bussmann,James@Bussmann.ebg,1953-2-20,202.1,94.7,M
3415,George,Farley,George@Farley.ltw,1964-11-10,148.7,89.8,M
3416,Linda,Brooks,Linda@Brooks.mdi,1940-10-15,169.3,46.4,F
3417,Raymond,Salyer,Raymond@Salyer.uqj,1966-5-8,192.1,42.9,M
3418,Marshall,Miller,Marshall@Miller.yik,1967-6-23,154.2,110.5,F
3419,Lawrence,Gaines,Lawrence@Gaines.dmx,1954-6-8,144.7,99.0,M
3420,Miguel,Sarnicola,Miguel@Sarnicola.bbn,1957-5-13,168.8,82.3,M
3421,Ruth,Johnson,Ruth@Johnson.vhm,1944-1-3,202.2,77.3,F
3422,Dolores,Johnson,Dolores@Johnson.fol,1984-11-17,178.7,118.7,M
3423,Pamela,Fenner,Pamela@Fenner.zaw,1973-4-11,196.2,55.3,M
3424,Catherine,Ortega,Catherine@Ortega.pxr,1982-5-3,189.5,59.6,F
3425,James,Huerta,James@Huerta.irm,2004-3-3,163.7,96.4,F
3426,Tony,Mckoy,Tony@Mckoy.pml,1977-9-21,202.9,59.6,F
3427,Darrin,Cone,Darrin@Cone.czo,1989-11-14,156.8,70.4,M
3428,Kimberly,Hellman,Kimberly@Hellman.zhh,1987-11-15,142.9,96.6,M
3429,Claire,Haack,Claire@Haack.ewe,1949-3-12,176.3,54.4,F
3430,Lori,Mcgowan,Lori@Mcgowan.ikf,1964-11-7,180.7,129.0,M
3431,Michael,Tarkington,Michael@Tarkington.sii,2002-7-9,140.3,91.5,M
3432,John,Miller,John@Miller.ktx,1953-6-23,167.4,101.4,F
3433,Casey,Wilson,Casey@Wilson.hgn,1970-4-7,160.4,104.9,M
3434,Kenneth,Porter,Kenneth@Porter.qam,2006-7-26,189.3,125.2,M
3435,Randall,Gibson,Randall@Gibson.kht,2002-7-10,191.8,122.6,F
3436,Douglas,Shaffner,Douglas@Shaffner.gnc,1971-5-11,158.1,72.2,F
3437,Nancy,Lipton,Nancy@Lipton.xuc,1959-8-5,177.2,78.1,M
3438,Judith,Kealoha,Judith@Kealoha.uww,1986-12-10,165.1,112.8,M
3439,Nancy,Powell,Nancy@Powell.gyb,1960-6-3,208.1,97.6,M
3440,Sally,Fecteau,Sally@Fecteau.stn,1956-2-1,155.4,64.8,M
3441,Maria,Rivers,Maria@Rivers.ari,1976-8-23,220.3,112.6,F
3442,Wendy,Fajardo,Wendy@Fajardo.qmp,1949-9-22,215.1,84.2,F
3443,Lupe,Norris,Lupe@Norris.ncs,1992-5-24,184.6,97.4,M
3444,Stacy,Heard,Stacy@Heard.wuq,2001-1-10,217.3,125.8,F
3445,Richard,Rayome,Richard@Rayome.zho,1966-4-18,150.9,51.5,M
3446,Walter,Morehead,Walter@Morehead.ncl,1941-6-20,154.7,86.7,F
3447,Ron,Nixon,Ron@Nixon.kic,2009-11-20,198.8,115.6,M
3448,Sean,Bravo,Sean@Bravo.ylg,1968-12-15,174.5,66.4,M
3449,Nellie,Vallo,Nellie@Vallo.ckz,2001-1-2,154.2,75.5,M
3450,Gary,Deblois,Gary@Deblois.oty,1970-9-11,147.9,43.9,F
3451,Ilana,Bailey,Ilana@Bailey.awq,1945-8-19,157.4,111.4,M
3452,Brittany,Kot,Brittany@Kot.krs,1985-2-8,144.7,109.6,F
3453,Justin,Richardson,Justin@Richardson.spr,1962-11-24,167.2,85.3,F
3454,Esteban,Shih,Esteban@Shih.moz,1962-12-26,146.9,71.7,M
3455,Wallace,Queen,Wallace@Queen.tlx,1953-12-16,171.8,88.6,M
3456,Colette,Vassallo,Colette@Vassallo.khc,2000-2-26,148.7,103.3,M
3457,Orpha,Beck,Orpha@Beck.dgt,1970-7-1,182.3,93.7,M
3458,Laura,Rosenfeld,Laura@Rosenfeld.qtk,1991-10-5,192.3,104.4,M
3459,Antonia,Sullivan,Antonia@Sullivan.zvx,2002-12-23,155.3,70.7,M
3460,Nancy,Carrier,Nancy@Carrier.qzo,1986-3-3,202.6,58.8,M
3461,Michael,Parker,Michael@Parker.zjc,1957-10-17,181.5,62.2,F
3462,Tracy,Bolton,Tracy@Bolton.fbk,1941-8-15,204.6,91.1,M
3463,Nannette,Styer,Nannette@Styer.anp,1956-5-1,204.2,96.4,M
3464,Nathan,Wilson,Nathan@Wilson.dix,1984-8-15,198.4,79.5,M
3465,Lois,Schilk,Lois@Schilk.bus,1987-2-14,176.9,74.0,M
3466,Angelo,Nickerson,Angelo@Nickerson.xmv,1942-7-23,203.5,67.3,M
3467,Janine,Crawford,Janine@Crawford.etf,1993-6-3,146.8,77.9,M
3468,Dennis,Ray,Dennis@Ray.ora,2007-1-10,174.5,80.2,M
3469,Judith,Bauer,Judith@Bauer.mba,1941-11-17,175.0,73.5,M
3470,Larry,Cruz,Larry@Cruz.xon,1942-6-10,174.4,92.5,F
3471,Deborah,Tuttle,Deborah@Tuttle.jlj,1958-6-11,175.6,82.8,F
3472,Alma,Whitten,Alma@Whitten.zhm,1999-9-6,168.2,55.6,F
3473,Queenie,Eggers,Queenie@Eggers.lld,1957-11-25,208.8,57.0,M
3474,Erwin,Murdock,Erwin@Murdock.fwk,1993-4-13,216.9,120.7,M
3475,Patricia,Baer,Patricia@Baer.tvq,1966-5-9,208.8,107.2,F
3476,Scott,Daniels,Scott@Daniels.jwu,1961-9-22,195.8,124.6,F
3477,Tiffany,Provost,Tiffany@Provost.nxw,2001-7-28,176.9,96.9,M
3478,Maria,Haran,Maria@Haran.wgz,1961-1-27,174.3,44.1,M
3479,Enrique,Matthews,Enrique@Matthews.bwj,2004-3-27,173.3,76.6,M
3480,Timothy,Hedger,Timothy@Hedger.pkl,1965-10-16,175.5,45.4,M
3481,Carol,Thompson,Carol@Thompson.qwb,1963-8-16,182.8,81.8,F
3482,Daphne,Armour,Daphne@Armour.eyp,1944-1-19,191.9,70.8,M
3483,Rochelle,Beck,Rochelle@Beck.psl,1979-10-2,162.4,118.9,F
3484,Rich,Johanson,Rich@Johanson.mmv,1998-2-28,186.8,53.3,F
3485,Rose,Jennings,Rose@Jennings.qoi,1951-6-15,218.4,101.7,M
3486,Gregory,Nelson,Gregory@Nelson.nou,1974-8-28,210.9,57.2,M
3487,Richard,Haymaker,Richard@Haymaker.rcc,1945-2-20,148.2,119.5,M
3488,Marsha,Hunter,Marsha@Hunter.naz,1943-8-8,202.4,61.7,M
3489,Young,Oconnor,Young@Oconnor.ghs,2009-2-12,150.0,43.2,M
3490,Joyce,Olivo,Joyce@Olivo.xdn,1985-11-20,197.4,62.1,F
3491,Cecil,Au,Cecil@Au.jry,1956-7-9,182.5,118.3,M
3492,Hallie,Sumner,Hallie@Sumner.llt,1974-5-9,184.1,88.4,M
3493,Tammie,Kessler,Tammie@Kessler.nxb,1962-3-13,148.3,84.0,M
3494,Ralph,Knight,Ralph@Knight.mjn,1959-11-17,172.0,92.4,M
3495,Martin,Little,Martin@Little.ijl,2003-7-3,196.0,86.5,M
3496,Paul,Grabowski,Paul@Grabowski.ona,1953-3-14,169.3,51.2,M
3497,Phil,Carlyle,Phil@Carlyle.cdh,1952-10-21,172.4,62.9,M
3498,Brian,Downey,Brian@Downey.tue,1998-10-4,207.9,44.8,M
3499,Janet,Viera,Janet@Viera.sbf,1977-4-18,213.2,55.2,F
3500,Michael,Coleman,Michael@Coleman.crc,1980-3-8,185.6,60.4,M
3501,John,Perez,John@Perez.pgz,1997-10-1,147.9,107.2,F
3502,Jaime,Fields,Jaime@Fields.kan,2002-12-3,212.9,63.1,M
3503,Pearline,Brown,Pearline@Brown.xxe,2007-12-19,154.7,123.2,M
3504,Janna,Towler,Janna@Towler.lav,1952-11-8,173.1,58.8,M
3505,Dawn,Painter,Dawn@Painter.rds,1959-4-11,215.6,108.5,F
3506,Mary,Stewart,Mary@Stewart.spx,1959-8-23,175.8,100.8,M
3507,Stephen,Boscio,Stephen@Boscio.tqo,1970-6-15,207.6,76.9,M
3508,Lamar,Vasquez,Lamar@Vasquez.hmx,1998-3-4,165.6,88.8,M
3509,Raymond,Jennings,Raymond@Jennings.wgp,1998-5-28,164.1,107.2,M
3510,George,George,George@George.qnx,1978-6-23,201.5,113.5,M
3511,Jeffrey,Goodin,Jeffrey@Goodin.esu,1997-6-8,152.9,108.7,F
3512,Sheila,Silvis,Sheila@Silvis.jiy,1971-2-9,190.2,53.7,F
3513,Alma,Gaspard,Alma@Gaspard.hsg,1967-4-24,184.5,104.3,M
3514,Perry,Wells,Perry@Wells.vuh,1957-11-9,178.3,64.5,M
3515,Sarah,Gray,Sarah@Gray.kzu,1943-8-7,157.5,128.5,M
3516,Danny,Mcdaniels,Danny@Mcdaniels.sfh,1999-8-1,170.2,52.5,M
3517,Robert,Williams,Robert@Williams.skm,1986-12-19,186.0,109.8,M
3518,Joyce,Appleton,Joyce@Appleton.lsb,1945-7-14,187.3,65.5,F
3519,Matthew,Turner,Matthew@Turner.wlk,1984-11-6,203.6,79.4,M
3520,Paul,Mckinley,Paul@Mckinley.zil,2003-5-4,217.8,77.0,F
3521,Paul,Alvarado,Paul@Alvarado.akl,1981-3-25,170.4,48.7,F
3522,Shana,Parsons,Shana@Parsons.qjb,1941-11-12,177.0,78.6,M
3523,Richard,Williams,Richard@Williams.rjt,2001-2-27,151.6,42.6,M
3524,Beverly,Rubin,Beverly@Rubin.eps,1995-3-25,182.2,48.4,M
3525,Michael,Hamilton,Michael@Hamilton.buc,1981-7-22,193.4,46.2,M
3526,May,Payne,May@Payne.oto,1961-9-8,181.4,122.0,M
3527,Marcia,Baldwin,Marcia@Baldwin.jwk,1965-3-12,151.2,94.2,F
3528,Luis,Sammartano,Luis@Sammartano.ghs,1941-10-16,159.0,129.1,M
3529,Norma,Freeman,Norma@Freeman.jaa,1999-3-12,182.9,73.3,M
3530,Luis,Wilson,Luis@Wilson.zmp,1978-10-26,149.9,44.1,M
3531,Brian,Nunez,Brian@Nunez.owi,1951-9-1,160.0,57.9,F
3532,Billy,Henry,Billy@Henry.pqk,1944-6-3,142.2,108.1,M
3533,Calvin,Cosme,Calvin@Cosme.jao,1953-11-18,197.6,101.7,M
3534,Margaret,Amo,Margaret@Amo.cun,1960-7-24,168.1,90.6,M
3535,Bonnie,Benson,Bonnie@Benson.rdn,1966-2-7,157.1,103.4,M
3536,Lauren,Estevez,Lauren@Estevez.usg,1967-9-4,189.5,75.8,F
3537,Judy,Land,Judy@Land.yfq,1956-8-12,193.7,67.8,M
3538,Joanne,Landey,Joanne@Landey.tvm,1942-2-18,152.8,84.4,F
3539,Steven,Wedge,Steven@Wedge.fdj,1990-11-8,140.4,117.7,F
3540,Jerrell,Lemen,Jerrell@Lemen.qfb,2000-11-12,147.6,85.8,M
3541,William,Mandolini,William@Mandolini.drw,1964-12-28,194.3,129.0,M
3542,Linda,Luhnow,Linda@Luhnow.uhg,1959-1-5,153.8,55.8,M
3543,Charlie,Sanchez,Charlie@Sanchez.etz,1980-1-15,213.4,103.8,M
3544,Blake,Urena,Blake@Urena.vga,1949-8-24,153.2,108.9,M
3545,Marsha,Faubion,Marsha@Faubion.eef,1952-3-14,157.7,82.0,F
3546,Judy,Bryant,Judy@Bryant.cxv,2006-5-1,187.3,60.6,M
3547,Cynthia,Camp,Cynthia@Camp.sqa,2005-6-22,144.6,51.5,M
3548,Ben,Walker,Ben@Walker.lie,1990-6-20,143.1,97.1,M
3549,Gregory,Butler,Gregory@Butler.spe,1965-9-12,178.9,104.7,M
3550,Barbara,Acevedo,Barbara@Acevedo.kws,1960-5-26,142.3,92.4,M
3551,Jesse,Bartko,Jesse@Bartko.srn,1964-6-6,153.5,125.4,M
3552,Rogelio,Cooke,Rogelio@Cooke.srv,1985-11-15,177.9,55.0,M
3553,Russell,Larkin,Russell@Larkin.lys,1988-4-7,200.7,114.4,M
3554,Evelyn,Engen,Evelyn@Engen.rga,1951-12-3,140.8,82.2,M
3555,Rebecca,Hirschman,Rebecca@Hirschman.kgy,1953-11-24,211.8,70.0,M
3556,Nathan,Watkins,Nathan@Watkins.baz,1960-6-2,166.2,111.8,F
3557,Christa,Sigler,Christa@Sigler.qny,2005-6-4,153.8,47.5,M
3558,Richard,Hall,Richard@Hall.ofm,1954-12-2,195.4,73.6,F
3559,Joel,Ward,Joel@Ward.amn,1980-10-10,174.4,128.3,M
3560,Beatrice,Christman,Beatrice@Christman.gbn,1952-3-6,200.9,123.1,M
3561,Norma,Holland,Norma@Holland.sye,1940-12-22,144.4,64.3,F
3562,Ruth,Simmons,Ruth@Simmons.ayt,1944-7-15,213.3,120.0,M
3563,Edward,Cull,Edward@Cull.nhp,1995-5-28,165.7,69.2,F
3564,Wayne,Wedekind,Wayne@Wedekind.ngj,1969-4-28,150.8,99.2,F
3565,Julie,Force,Julie@Force.vbl,1981-5-21,178.7,88.9,F
3566,Kristin,Ore,Kristin@Ore.fvl,1974-1-14,207.5,92.1,M
3567,Maria,Bradshaw,Maria@Bradshaw.cwq,1991-12-15,160.9,128.9,F
3568,Richard,Thomas,Richard@Thomas.czt,1956-11-2,213.1,116.9,M
3569,Karen,Randel,Karen@Randel.mqm,1992-8-15,163.9,126.2,M
3570,Yang,Brady,Yang@Brady.xgm,1956-10-19,162.7,77.7,F
3571,Randy,Carter,Randy@Carter.zyf,1978-9-22,220.0,40.5,F
3572,Mildred,Vasquez,Mildred@Vasquez.idl,1958-1-10,153.3,67.1,M
3573,Richard,Harvey,Richard@Harvey.job,1987-8-6,157.2,57.7,M
3574,Adalberto,Simmons,Adalberto@Simmons.tgf,2008-8-19,196.0,104.0,M
3575,Simon,Vaughn,Simon@Vaughn.lre,1961-3-24,198.0,114.7,M
3576,William,Shuman,William@Shuman.cyg,1976-2-27,155.4,125.3,M
3577,Helen,Stewart,Helen@Stewart.qml,1952-2-21,170.3,110.7,M
3578,Lisa,Weaver,Lisa@Weaver.pms,2000-1-18,199.2,84.4,M
3579,Katharine,Filler,Katharine@Filler.asb,1947-7-21,166.4,61.7,M
3580,Josephine,Spencer,Josephine@Spencer.ccx,1959-12-4,206.9,125.6,F
3581,Celeste,Langdon,Celeste@Langdon.kzk,1953-10-28,154.2,40.9,M
3582,Kenneth,Clayton,Kenneth@Clayton.buo,1993-8-27,179.1,104.3,F
3583,Nathan,Louder,Nathan@Louder.dhn,1941-5-5,156.4,89.4,F
3584,Annie,Hart,Annie@Hart.poy,1953-12-16,143.0,86.6,F
3585,John,Remick,John@Remick.aqu,1979-6-15,212.8,103.4,M
3586,Ronald,Witman,Ronald@Witman.sxt,1990-1-13,155.2,118.1,M
3587,Robert,Johnson,Robert@Johnson.pvk,1946-7-19,192.5,57.2,M
3588,John,Elmore,John@Elmore.sgb,1981-11-2,199.5,46.4,F
3589,Noreen,Lugo,Noreen@Lugo.fbf,1944-8-8,217.6,65.9,F
3590,Susan,Meek,Susan@Meek.xkn,1993-4-11,194.4,65.4,M
3591,Robert,Sullivan,Robert@Sullivan.cyi,1967-2-1,198.5,127.0,M
3592,Mark,Touchstone,Mark@Touchstone.kxc,1941-9-14,217.4,47.2,M
3593,Marie,Butler,Marie@Butler.zor,1981-6-10,206.4,68.9,M
3594,Willie,Taylor,Willie@Taylor.eqt,1985-4-13,147.5,75.3,F
3595,Bobby,Grabau,Bobby@Grabau.omy,1951-7-5,172.1,70.4,M
3596,Patricia,Haislip,Patricia@Haislip.sbg,1956-7-27,184.5,122.0,M
3597,Debra,Lara,Debra@Lara.njx,1948-9-2,167.1,43.0,M
3598,Maria,Munoz,Maria@Munoz.tgd,1990-7-1,197.5,93.5,M
3599,Eric,Patino,Eric@Patino.zlo,1989-7-13,164.9,86.0,M
3600,Lindsey,Schaefer,Lindsey@Schaefer.age,1990-10-26,165.8,41.5,M
3601,Felicia,Franklin,Felicia@Franklin.uve,1944-3-1,140.8,58.9,M
3602,Alfonso,Bond,Alfonso@Bond.tjt,2000-6-14,217.8,63.0,M
3603,Jason,Banks,Jason@Banks.fiu,1978-7-6,188.6,81.3,M
3604,Jason,Bayless,Jason@Bayless.mnq,1988-9-21,164.7,86.4,M
3605,Leroy,Scott,Leroy@Scott.hsq,2005-2-18,148.8,95.4,F
3606,James,Mullen,James@Mullen.ixe,1992-3-13,216.9,89.1,M
3607,Mark,Craghead,Mark@Craghead.mbl,1946-11-7,210.2,60.3,F
3608,Frances,Dority,Frances@Dority.dog,1973-12-25,172.0,116.4,M
3609,Mary,Latsha,Mary@Latsha.yyo,2005-8-9,181.3,93.3,F
3610,Jeffrey,Gustaveson,Jeffrey@Gustaveson.tmt,2001-1-15,140.4,98.4,M
3611,Linda,Kennedy,Linda@Kennedy.ydo,1959-6-9,194.2,68.0,M
3612,Richard,Shaw,Richard@Shaw.trl,1976-10-14,176.3,54.6,F
3613,Erin,Clapp,Erin@Clapp.jxc,1966-3-9,155.4,125.2,F
3614,James,Joos,James@Joos.clz,1997-8-22,213.1,50.8,F
3615,Joseph,Rivera,Joseph@Rivera.rpl,1998-10-15,170.8,47.3,M
3616,Jeffery,Woods,Jeffery@Woods.bqz,1970-9-13,187.1,79.7,F
3617,Michael,Boyd,Michael@Boyd.xjb,1960-1-7,190.7,70.2,M
3618,Sonja,Brooks,Sonja@Brooks.yen,1966-3-28,174.4,59.9,M
3619,Lucia,Heidel,Lucia@Heidel.gfp,1953-8-28,147.4,42.9,M
3620,Cory,Beveridge,Cory@Beveridge.spi,1949-12-22,211.0,92.3,F
3621,Nannette,Martin,Nannette@Martin.tmx,2008-8-28,146.6,129.3,M
3622,Michael,Letchworth,Michael@Letchworth.lhf,1954-2-13,210.6,99.7,M
3623,Kristi,Allen,Kristi@Allen.jzg,1942-7-4,185.8,110.0,F
3624,Jody,Smith,Jody@Smith.upu,1999-3-5,212.8,65.7,M
3625,Bonita,Sinka,Bonita@Sinka.ckq,1985-2-13,140.2,105.9,M
3626,Esther,Fuller,Esther@Fuller.kmy,1971-12-12,145.5,125.0,M
3627,Mark,Mclean,Mark@Mclean.rfb,1963-3-7,140.6,106.0,M
3628,Jill,Garcia,Jill@Garcia.vcv,1998-7-6,201.1,127.7,M
3629,Jonathan,Buxton,Jonathan@Buxton.utz,1992-5-10,193.2,101.5,M
3630,Gussie,Rodriques,Gussie@Rodriques.ucg,1994-6-2,148.4,107.9,M
3631,Mariel,Williams,Mariel@Williams.vfy,1951-8-4,218.9,56.7,M
3632,Thomas,Degraff,Thomas@Degraff.imb,1956-4-1,177.6,89.8,M
3633,Bruce,Lee,Bruce@Lee.upg,1941-4-13,172.8,89.7,F
3634,Martin,Bowman,Martin@Bowman.alg,1942-1-3,166.4,70.5,M
3635,Anna,Delacruz,Anna@Delacruz.new,1971-1-12,205.6,64.9,F
3636,Marc,Lee,Marc@Lee.kys,1969-10-3,163.1,72.9,F
3637,Bruce,Soto,Bruce@Soto.uos,2009-1-14,205.1,57.7,M
3638,Estelle,Groom,Estelle@Groom.lsb,2004-5-14,155.7,50.4,M
3639,Felicia,Macaluso,Felicia@Macaluso.nkz,1995-6-17,166.3,44.0,M
3640,Eva,Perkins,Eva@Perkins.rjm,1963-11-21,196.3,56.9,M
3641,Fred,Smith,Fred@Smith.lxz,2007-4-3,157.4,103.6,M
3642,Kevin,Chavez,Kevin@Chavez.alk,1983-5-5,161.3,58.1,M
3643,Zelma,Young,Zelma@Young.vuq,1988-7-25,199.1,73.5,F
3644,Robert,Seaborn,Robert@Seaborn.zas,1991-6-1,198.1,87.6,M
3645,Lena,Lehman,Lena@Lehman.qtu,1956-10-4,193.8,117.1,F
3646,Andra,Painter,Andra@Painter.pbx,1950-4-5,166.9,105.6,M
3647,Chelsey,Besse,Chelsey@Besse.kig,1959-9-1,188.0,100.1,M
3648,Jimmy,Manjarrez,Jimmy@Manjarrez.irf,1993-11-3,159.6,114.5,F
3649,William,Bolan,William@Bolan.hco,1979-8-1,193.2,56.4,M
3650,Lois,Cullins,Lois@Cullins.dku,1964-1-6,195.9,67.7,M
3651,Rex,Kennard,Rex@Kennard.qkx,2008-6-23,194.3,123.3,M
3652,Arthur,Dixon,Arthur@Dixon.htk,1976-6-11,161.3,117.9,M
3653,Jodie,Leininger,Jodie@Leininger.fud,1951-12-25,177.6,48.2,F
3654,Kenneth,Kirchner,Kenneth@Kirchner.lht,2000-1-15,194.5,73.0,M
3655,Guadalupe,Sullivan,Guadalupe@Sullivan.zly,1986-5-4,203.9,97.7,M
3656,Megan,Biggers,Megan@Biggers.tya,1953-7-5,155.1,46.3,F
3657,Christina,Ourada,Christina@Ourada.kli,1947-5-6,179.5,61.3,M
3658,Elaine,Delrosso,Elaine@Delrosso.yga,2006-2-18,149.6,108.3,M
3659,Stephanie,Allen,Stephanie@Allen.clr,2007-7-11,174.6,69.8,M
